capability_id,department_code,department_name,symptom_code,canonical_symptom_name,keyword_variant,service_type,body_area,age_min,age_max,gender_scope,pregnancy_scope,default_priority,can_receive_direct,requires_referral,is_active,validation_status
CAP-0531,PED,Nhi khoa,DIARRHEA,Tiêu chảy,đi ngoài lỏng nhiều,Theo dõi triệu chứng trẻ,GASTRO,0,15,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0532,GASTRO,Tiêu hóa,DIARRHEA,Tiêu chảy,đi ngoài nhiều lần liên tục,Đánh giá rối loạn tiêu hóa,GASTRO,16,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0533,GASTRO,Tiêu hóa,DIARRHEA,Tiêu chảy,phan long tung luc,Đánh giá đau bụng,GASTRO,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0534,PED,Nhi khoa,DIARRHEA,Tiêu chảy,tiêu chảy,Khám nhi,GASTRO,0,15,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0535,PED,Nhi khoa,DIARRHEA,Tiêu chảy,tôi đi ngoài lỏng,Đánh giá sốt trẻ em,GASTRO,0,15,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0536,PED,Nhi khoa,DIARRHEA,Tiêu chảy,hay di ngoai nhieu lan,Khám nhi,GASTRO,0,15,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0537,PED,Nhi khoa,DIARRHEA,Tiêu chảy,cảảm giác phân lỏng,Khám nhi,GASTRO,0,15,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0538,PED,Nhi khoa,DIARRHEA,Tiêu chảy,đau bụng đi ngoài mấy hôm nay,Khám nhi,GASTRO,0,15,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0539,GASTRO,Tiêu hóa,DIARRHEA,Tiêu chảy,tiêu chảy nhẹ,Khám tiêu hóa,GASTRO,16,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0540,GASTRO,Tiêu hóa,DIARRHEA,Tiêu chảy,đi ngoài nhiều lần liên tụục,Khám tiêu hóa,GASTRO,16,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0541,GENERAL,Nội tổng quát,CONSTIPATION,Táo bón,kho di ngoai lien tuc,Khám nội tổng quát,GASTRO,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0542,GASTRO,Tiêu hóa,CONSTIPATION,Táo bón,nhiều ngày hưa đi ngoài từng lúc,Đánh giá đau bụng,GASTRO,16,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0543,GASTRO,Tiêu hóa,CONSTIPATION,Táo bón,phân cứng,Đánh giá đau bụng,GASTRO,16,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0544,GASTRO,Tiêu hóa,CONSTIPATION,Táo bón,bị đi ngoài khó,Đánh giá đau bụng,GASTRO,16,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0545,GENERAL,Nội tổng quát,CONSTIPATION,Táo bón,toi tao bon,Khám nội tổng quát,GASTRO,16,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0546,GASTRO,Tiêu hóa,CONSTIPATION,Táo bón,hay hkó đi ngoài,Đánh giá đau bụng,GASTRO,16,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0547,GASTRO,Tiêu hóa,CONSTIPATION,Táo bón,cảm giác nhiều ngày chưa đi ngoài,Đánh giá đau bụng,GASTRO,16,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0548,GENERAL,Nội tổng quát,CONSTIPATION,Táo bón,phân cứng mấy hôm nay,Sàng lọc ban đầu,GASTRO,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0549,GASTRO,Tiêu hóa,CONSTIPATION,Táo bón,di ngoai kho nhe,Đánh giá đau bụng,GASTRO,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0550,GENERAL,Nội tổng quát,CONSTIPATION,Táo bón,tááo bón nhiều,Khám nội tổng quát,GASTRO,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0551,GASTRO,Tiêu hóa,CONSTIPATION,Táo bón,khó đi ngoài liên tục,Đánh giá rối loạn tiêu hóa,GASTRO,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0552,GENERAL,Nội tổng quát,CONSTIPATION,Táo bón,nhiều ngày chưa đi ngoài từng lúc,Khám nội tổng quát,GASTRO,16,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0553,GASTRO,Tiêu hóa,CONSTIPATION,Táo bón,phan cung,Đánh giá đau bụng,GASTRO,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0554,GENERAL,Nội tổng quát,CONSTIPATION,Táo bón,bịị đi ngoài khó,Đánh giá triệu chứng chung,GASTRO,16,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0555,GASTRO,Tiêu hóa,CONSTIPATION,Táo bón,táo bón,Khám tiêu hóa,GASTRO,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0556,GASTRO,Tiêu hóa,CONSTIPATION,Táo bón,hay khó đi ngoài,Khám tiêu hóa,GASTRO,16,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0557,GASTRO,Tiêu hóa,CONSTIPATION,Táo bón,cam giac nhieu ngay chua di ngoai,Đánh giá rối loạn tiêu hóa,GASTRO,16,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0558,GENERAL,Nội tổng quát,CONSTIPATION,Táo bón,phân cứng mấy hôm nayy,Đánh giá triệu chứng chung,GASTRO,16,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0559,GENERAL,Nội tổng quát,CONSTIPATION,Táo bón,đi ngoài khó nhẹ,Khám nội tổng quát,GASTRO,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0560,GASTRO,Tiêu hóa,CONSTIPATION,Táo bón,táo bón nhiều,Đánh giá đau bụng,GASTRO,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0561,GASTRO,Tiêu hóa,REFLUX,Ợ nóng trào ngược,o chua tung luc,Đánh giá rối loạn tiêu hóa,GASTRO,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0562,GASTRO,Tiêu hóa,REFLUX,Ợ nóng trào ngược,trào ngợc,Đánh giá đau bụng,GASTRO,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0563,GASTRO,Tiêu hóa,REFLUX,Ợ nóng trào ngược,nóng rát thượng vị,Đánh giá rối loạn tiêu hóa,GASTRO,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0564,GASTRO,Tiêu hóa,REFLUX,Ợ nóng trào ngược,tôi dịch chua lên họng,Đánh giá rối loạn tiêu hóa,GASTRO,16,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0565,GASTRO,Tiêu hóa,REFLUX,Ợ nóng trào ngược,hay o nong,Đánh giá đau bụng,GASTRO,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0566,GASTRO,Tiêu hóa,REFLUX,Ợ nóng trào ngược,cảm gicá ợ chua,Khám tiêu hóa,GASTRO,16,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0567,GASTRO,Tiêu hóa,REFLUX,Ợ nóng trào ngược,trào ngược mấy hôm nay,Khám tiêu hóa,GASTRO,16,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0568,GASTRO,Tiêu hóa,REFLUX,Ợ nóng trào ngược,nóng rát thượng vị nhẹ,Đánh giá đau bụng,GASTRO,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0569,GASTRO,Tiêu hóa,REFLUX,Ợ nóng trào ngược,dich chua len hong nhieu,Đánh giá rối loạn tiêu hóa,GASTRO,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0570,GASTRO,Tiêu hóa,REFLUX,Ợ nóng trào ngược,ợ nóng liê tục,Khám tiêu hóa,GASTRO,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0571,GASTRO,Tiêu hóa,REFLUX,Ợ nóng trào ngược,ợ chua từng lúc,Đánh giá đau bụng,GASTRO,16,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0572,GASTRO,Tiêu hóa,REFLUX,Ợ nóng trào ngược,trào ngược,Khám tiêu hóa,GASTRO,16,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0573,GASTRO,Tiêu hóa,REFLUX,Ợ nóng trào ngược,bi nong rat thuong vi,Đánh giá rối loạn tiêu hóa,GASTRO,16,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0574,GASTRO,Tiêu hóa,REFLUX,Ợ nóng trào ngược,tôi dịh chua lên họng,Khám tiêu hóa,GASTRO,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0575,GASTRO,Tiêu hóa,REFLUX,Ợ nóng trào ngược,hay ợ nóng,Đánh giá đau bụng,GASTRO,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0576,GASTRO,Tiêu hóa,REFLUX,Ợ nóng trào ngược,cảm giác ợ chua,Khám tiêu hóa,GASTRO,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0577,GASTRO,Tiêu hóa,REFLUX,Ợ nóng trào ngược,trao nguoc may hom nay,Khám tiêu hóa,GASTRO,16,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0578,GASTRO,Tiêu hóa,REFLUX,Ợ nóng trào ngược,nóng rát thượng ịv nhẹ,Đánh giá rối loạn tiêu hóa,GASTRO,16,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0579,GASTRO,Tiêu hóa,REFLUX,Ợ nóng trào ngược,dịch chua lên họng nhiều,Khám tiêu hóa,GASTRO,16,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0580,GASTRO,Tiêu hóa,REFLUX,Ợ nóng trào ngược,ợ nóng liên tục,Đánh giá đau bụng,GASTRO,16,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0581,URO,Tiết niệu,DYSURIA,Tiểu buốt,di tieu rat,Khám tiết niệu,URINARY,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0582,URO,Tiết niệu,DYSURIA,Tiểu buốt,bị tiểểu đau,Khám tiết niệu,URINARY,16,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0583,URO,Tiết niệu,DYSURIA,Tiểu buốt,rát khi đi tiểu,Khám đau hông lưng,URINARY,16,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0584,URO,Tiết niệu,DYSURIA,Tiểu buốt,hay đái buốt,Đánh giá triệu chứng đường tiểu,URINARY,16,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0585,URO,Tiết niệu,DYSURIA,Tiểu buốt,cam giac tieu buot,Khám tiết niệu,URINARY,16,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0586,URO,Tiết niệu,DYSURIA,Tiểu buốt,đi tiểu rátt mấy hôm nay,Khám đau hông lưng,URINARY,16,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0587,URO,Tiết niệu,DYSURIA,Tiểu buốt,tiểu đau nhẹ,Khám đau hông lưng,URINARY,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0588,URO,Tiết niệu,DYSURIA,Tiểu buốt,rát khi đi tiểu nhiều,Khám tiết niệu,URINARY,16,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0589,URO,Tiết niệu,DYSURIA,Tiểu buốt,dai buot lien tuc,Khám đau hông lưng,URINARY,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0590,URO,Tiết niệu,DYSURIA,Tiểu buốt,tiểu buốt từng lúc,Khám đau hông lưng,URINARY,16,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0591,URO,Tiết niệu,DYSURIA,Tiểu buốt,đi tiểu rát,Khám tiết niệu,URINARY,16,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0592,URO,Tiết niệu,DYSURIA,Tiểu buốt,bị tiểu đau,Đánh giá triệu chứng đường tiểu,URINARY,16,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0593,URO,Tiết niệu,DYSURIA,Tiểu buốt,toi rat khi di tieu,Khám đau hông lưng,URINARY,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0594,URO,Tiết niệu,DYSURIA,Tiểu buốt,cảm giác tiểu buốt,Đánh giá triệu chứng đường tiểu,URINARY,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0595,URO,Tiết niệu,DYSURIA,Tiểu buốt,đi tiểu rát mấy hôm nay,Khám đau hông lưng,URINARY,16,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0596,URO,Tiết niệu,DYSURIA,Tiểu buốt,tieu dau nhe,Khám đau hông lưng,URINARY,16,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0597,URO,Tiết niệu,DYSURIA,Tiểu buốt,rát khi đđi tiểu nhiều,Khám đau hông lưng,URINARY,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0598,URO,Tiết niệu,DYSURIA,Tiểu buốt,đái buốt liên tục,Khám đau hông lưng,URINARY,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0599,URO,Tiết niệu,DYSURIA,Tiểu buốt,bị tiểu au,Khám tiết niệu,URINARY,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0600,URO,Tiết niệu,DYSURIA,Tiểu buốt,đi tiểu rát mấy hhôm nay,Khám đau hông lưng,URINARY,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0601,URO,Tiết niệu,FREQUENT_URINATION,Tiểu nhiều lần,bi di tieu lien tuc,Đánh giá triệu chứng đường tiểu,URINARY,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0602,ENDO,Nội tiết,FREQUENT_URINATION,Tiểu nhiều lần,ôti tiểu nhiều lần,Khám nội tiết,URINARY,16,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0603,ENDO,Nội tiết,FREQUENT_URINATION,Tiểu nhiều lần,hay hay buồn tiểu,Khám nội tiết,URINARY,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0604,ENDO,Nội tiết,FREQUENT_URINATION,Tiểu nhiều lần,cảm giác đi tiểu ban đêm,Đánh giá cân nặng và khát nhiều,URINARY,16,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0605,URO,Tiết niệu,FREQUENT_URINATION,Tiểu nhiều lần,tieu nhieu may hom nay,Khám tiết niệu,URINARY,16,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0606,URO,Tiết niệu,FREQUENT_URINATION,Tiểu nhiều lần,iđ tiểu liên tục nhẹ,Khám tiết niệu,URINARY,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0607,URO,Tiết niệu,FREQUENT_URINATION,Tiểu nhiều lần,tiểu nhiều lần nhiều,Khám đau hông lưng,URINARY,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0608,ENDO,Nội tiết,FREQUENT_URINATION,Tiểu nhiều lần,hay buồn tiểu liên tục,Đánh giá chuyển hóa,URINARY,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0609,URO,Tiết niệu,FREQUENT_URINATION,Tiểu nhiều lần,di tieu ban dem tung luc,Khám tiết niệu,URINARY,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0610,ENDO,Nội tiết,FREQUENT_URINATION,Tiểu nhiều lần,tiểu nhiuề,Khám nội tiết,URINARY,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0611,URO,Tiết niệu,FREQUENT_URINATION,Tiểu nhiều lần,đi tiểu liên tục,Khám đau hông lưng,URINARY,16,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0612,URO,Tiết niệu,FREQUENT_URINATION,Tiểu nhiều lần,tôi tiểu nhiều lần,Khám tiết niệu,URINARY,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0613,ENDO,Nội tiết,FREQUENT_URINATION,Tiểu nhiều lần,hay hay buon tieu,Đánh giá cân nặng và khát nhiều,URINARY,16,120,ALL,ANY,NORMAL,true,true,true,SYNTHETIC_UNVALIDATED
CAP-0614,ENDO,Nội tiết,FREQUENT_URINATION,Tiểu nhiều lần,cảm giác đi tiểu baan đêm,Đánh giá cân nặng và khát nhiều,URINARY,16,120,ALL,ANY,NORMAL,true,true,true,SYNTHETIC_UNVALIDATED
CAP-0615,URO,Tiết niệu,FREQUENT_URINATION,Tiểu nhiều lần,tiểu nhiều mấy hôm nay,Đánh giá triệu chứng đường tiểu,URINARY,16,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0616,URO,Tiết niệu,FREQUENT_URINATION,Tiểu nhiều lần,đi tiểu liên tục nhẹ,Đánh giá triệu chứng đường tiểu,URINARY,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0617,ENDO,Nội tiết,FREQUENT_URINATION,Tiểu nhiều lần,tieu nhieu lan nhieu,Khám nội tiết,URINARY,16,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0618,ENDO,Nội tiết,FREQUENT_URINATION,Tiểu nhiều lần,hay buồn tiểu liên tụục,Đánh giá chuyển hóa,URINARY,16,120,ALL,ANY,NORMAL,true,true,true,SYNTHETIC_UNVALIDATED
CAP-0619,URO,Tiết niệu,FREQUENT_URINATION,Tiểu nhiều lần,đi tiểu ban đêm từng lúc,Đánh giá triệu chứng đường tiểu,URINARY,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0620,URO,Tiết niệu,FREQUENT_URINATION,Tiểu nhiều lần,tiểu nhiều,Khám tiết niệu,URINARY,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0621,URO,Tiết niệu,HEMATURIA,Tiểu ra máu,toi nuoc tieu do,Khám tiết niệu,URINARY,16,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0622,URO,Tiết niệu,HEMATURIA,Tiểu ra máu,hay đái má,Khám đau hông lưng,URINARY,16,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0623,URO,Tiết niệu,HEMATURIA,Tiểu ra máu,cảm giác nước tiểu có máu,Khám đau hông lưng,URINARY,16,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0624,URO,Tiết niệu,HEMATURIA,Tiểu ra máu,tiểu màu hồng mấy hôm nay,Đánh giá triệu chứng đường tiểu,URINARY,16,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0625,URO,Tiết niệu,HEMATURIA,Tiểu ra máu,tieu ra mau nhe,Đánh giá triệu chứng đường tiểu,URINARY,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0626,URO,Tiết niệu,HEMATURIA,Tiểu ra máu,nước tiểu đỏ nnhiều,Khám đau hông lưng,URINARY,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0627,URO,Tiết niệu,HEMATURIA,Tiểu ra máu,đái máu liên tục,Khám tiết niệu,URINARY,16,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0628,URO,Tiết niệu,HEMATURIA,Tiểu ra máu,nước tiểu có máu từng lúc,Đánh giá triệu chứng đường tiểu,URINARY,16,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0629,ER,Cấp cứu,HEMATURIA,Tiểu ra máu,tieu mau hong,Phân loại khẩn cấp,URINARY,0,120,ALL,ANY,EMERGENCY,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0630,ER,Cấp cứu,HEMATURIA,Tiểu ra máu,bị tiu ra máu,Phân loại khẩn cấp,URINARY,0,120,ALL,ANY,EMERGENCY,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0631,URO,Tiết niệu,HEMATURIA,Tiểu ra máu,nước tiểu đỏ,Đánh giá triệu chứng đường tiểu,URINARY,16,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0632,URO,Tiết niệu,HEMATURIA,Tiểu ra máu,hay đái máu,Đánh giá triệu chứng đường tiểu,URINARY,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0633,ER,Cấp cứu,HEMATURIA,Tiểu ra máu,cam giac nuoc tieu co mau,Phân loại khẩn cấp,URINARY,0,120,ALL,ANY,EMERGENCY,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0634,URO,Tiết niệu,HEMATURIA,Tiểu ra máu,tểiu màu hồng mấy hôm nay,Khám tiết niệu,URINARY,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0635,URO,Tiết niệu,HEMATURIA,Tiểu ra máu,tiểu ra máu nhẹ,Khám tiết niệu,URINARY,16,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0636,ER,Cấp cứu,HEMATURIA,Tiểu ra máu,nước tiểu đỏ nhiều,Đánh giá cấp cứu,URINARY,0,120,ALL,ANY,EMERGENCY,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0637,URO,Tiết niệu,HEMATURIA,Tiểu ra máu,dai mau lien tuc,Khám tiết niệu,URINARY,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0638,URO,Tiết niệu,HEMATURIA,Tiểu ra máu,nước tiểu có máu từng lcú,Khám tiết niệu,URINARY,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0639,URO,Tiết niệu,HEMATURIA,Tiểu ra máu,tiểu màu hồng,Khám đau hông lưng,URINARY,16,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0640,URO,Tiết niệu,HEMATURIA,Tiểu ra máu,bị tiểu ra máu,Khám tiết niệu,URINARY,16,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0641,ORTHO,Cơ xương khớp,FLANK_PAIN,Đau hông lưng,hay dau vung that lung mot ben,Đánh giá vận động,URINARY,0,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0642,ORTHO,Cơ xương khớp,FLANK_PAIN,Đau hông lưng,cảm giác đau mạn sườ,Đánh giá vận động,URINARY,0,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0643,ORTHO,Cơ xương khớp,FLANK_PAIN,Đau hông lưng,đau bên hông mấy hôm nay,Khám cột sống,URINARY,0,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0644,ORTHO,Cơ xương khớp,FLANK_PAIN,Đau hông lưng,đau lưng lan xuống bụng nhẹ,Khám cột sống,URINARY,0,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0645,URO,Tiết niệu,FLANK_PAIN,Đau hông lưng,dau hong lung nhieu,Đánh giá triệu chứng đường tiểu,URINARY,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0646,URO,Tiết niệu,FLANK_PAIN,Đau hông lưng,đau vùng thắt lưng một bên lin tục,Khám đau hông lưng,URINARY,16,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0647,URO,Tiết niệu,FLANK_PAIN,Đau hông lưng,đau mạn sườn từng lúc,Khám đau hông lưng,URINARY,16,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0648,ORTHO,Cơ xương khớp,FLANK_PAIN,Đau hông lưng,đau bên hông,Đánh giá vận động,URINARY,0,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0649,ORTHO,Cơ xương khớp,FLANK_PAIN,Đau hông lưng,bi dau lung lan xuong bung,Khám cơ xương khớp,URINARY,0,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0650,ORTHO,Cơ xương khớp,FLANK_PAIN,Đau hông lưng,tôii đau hông lưng,Khám cột sống,URINARY,0,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0651,URO,Tiết niệu,FLANK_PAIN,Đau hông lưng,hay đau vùng thắt lưng một bên,Đánh giá triệu chứng đường tiểu,URINARY,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0652,URO,Tiết niệu,FLANK_PAIN,Đau hông lưng,cảm giác đau mạn sườn,Khám tiết niệu,URINARY,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0653,URO,Tiết niệu,FLANK_PAIN,Đau hông lưng,dau ben hong may hom nay,Đánh giá triệu chứng đường tiểu,URINARY,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0654,ORTHO,Cơ xương khớp,FLANK_PAIN,Đau hông lưng,đau lnưg lan xuống bụng nhẹ,Đánh giá vận động,URINARY,0,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0655,ORTHO,Cơ xương khớp,FLANK_PAIN,Đau hông lưng,đau hông lưng nhiều,Đánh giá vận động,URINARY,0,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
