dictionary_id,symptom_code,canonical_name,synonym_vi,no_diacritic_form,body_area,suggested_departments_json,is_red_flag_candidate,negation_example,language,validation_status
SYM-029-15,REFLUX,Ợ nóng trào ngược,hay ợ nóng,hay o nong,GASTRO,"[""GASTRO""]",false,không ợ nóng,vi,SYNTHETIC_UNVALIDATED
SYM-029-16,REFLUX,Ợ nóng trào ngược,cảm giác ợ chua,cam giac o chua,GASTRO,"[""GASTRO""]",false,không ợ nóng,vi,SYNTHETIC_UNVALIDATED
SYM-029-17,REFLUX,Ợ nóng trào ngược,trao nguoc may hom nay,trao nguoc may hom nay,GASTRO,"[""GASTRO""]",false,không ợ nóng,vi,SYNTHETIC_UNVALIDATED
SYM-029-18,REFLUX,Ợ nóng trào ngược,nóng rát thượng ịv nhẹ,nong rat thuong iv nhe,GASTRO,"[""GASTRO""]",false,không ợ nóng,vi,SYNTHETIC_UNVALIDATED
SYM-029-19,REFLUX,Ợ nóng trào ngược,dịch chua lên họng nhiều,dich chua len hong nhieu,GASTRO,"[""GASTRO""]",false,không ợ nóng,vi,SYNTHETIC_UNVALIDATED
SYM-029-20,REFLUX,Ợ nóng trào ngược,ợ nóng liên tục,o nong lien tuc,GASTRO,"[""GASTRO""]",false,không ợ nóng,vi,SYNTHETIC_UNVALIDATED
SYM-030-01,DYSURIA,Tiểu buốt,di tieu rat,di tieu rat,URINARY,"[""URO""]",false,không tiểu buốt,vi,SYNTHETIC_UNVALIDATED
SYM-030-02,DYSURIA,Tiểu buốt,bị tiểểu đau,bi tieeu dau,URINARY,"[""URO""]",false,không tiểu buốt,vi,SYNTHETIC_UNVALIDATED
SYM-030-03,DYSURIA,Tiểu buốt,rát khi đi tiểu,rat khi di tieu,URINARY,"[""URO""]",false,không tiểu buốt,vi,SYNTHETIC_UNVALIDATED
SYM-030-04,DYSURIA,Tiểu buốt,hay đái buốt,hay dai buot,URINARY,"[""URO""]",false,không tiểu buốt,vi,SYNTHETIC_UNVALIDATED
SYM-030-05,DYSURIA,Tiểu buốt,cam giac tieu buot,cam giac tieu buot,URINARY,"[""URO""]",false,không tiểu buốt,vi,SYNTHETIC_UNVALIDATED
SYM-030-06,DYSURIA,Tiểu buốt,đi tiểu rátt mấy hôm nay,di tieu ratt may hom nay,URINARY,"[""URO""]",false,không tiểu buốt,vi,SYNTHETIC_UNVALIDATED
SYM-030-07,DYSURIA,Tiểu buốt,tiểu đau nhẹ,tieu dau nhe,URINARY,"[""URO""]",false,không tiểu buốt,vi,SYNTHETIC_UNVALIDATED
SYM-030-08,DYSURIA,Tiểu buốt,rát khi đi tiểu nhiều,rat khi di tieu nhieu,URINARY,"[""URO""]",false,không tiểu buốt,vi,SYNTHETIC_UNVALIDATED
SYM-030-09,DYSURIA,Tiểu buốt,dai buot lien tuc,dai buot lien tuc,URINARY,"[""URO""]",false,không tiểu buốt,vi,SYNTHETIC_UNVALIDATED
SYM-030-10,DYSURIA,Tiểu buốt,tiểu buốt từng lúc,tieu buot tung luc,URINARY,"[""URO""]",false,không tiểu buốt,vi,SYNTHETIC_UNVALIDATED
SYM-030-11,DYSURIA,Tiểu buốt,đi tiểu rát,di tieu rat,URINARY,"[""URO""]",false,không tiểu buốt,vi,SYNTHETIC_UNVALIDATED
SYM-030-12,DYSURIA,Tiểu buốt,bị tiểu đau,bi tieu dau,URINARY,"[""URO""]",false,không tiểu buốt,vi,SYNTHETIC_UNVALIDATED
SYM-030-13,DYSURIA,Tiểu buốt,toi rat khi di tieu,toi rat khi di tieu,URINARY,"[""URO""]",false,không tiểu buốt,vi,SYNTHETIC_UNVALIDATED
SYM-030-14,DYSURIA,Tiểu buốt,cảm giác tiểu buốt,cam giac tieu buot,URINARY,"[""URO""]",false,không tiểu buốt,vi,SYNTHETIC_UNVALIDATED
SYM-030-15,DYSURIA,Tiểu buốt,đi tiểu rát mấy hôm nay,di tieu rat may hom nay,URINARY,"[""URO""]",false,không tiểu buốt,vi,SYNTHETIC_UNVALIDATED
SYM-030-16,DYSURIA,Tiểu buốt,tieu dau nhe,tieu dau nhe,URINARY,"[""URO""]",false,không tiểu buốt,vi,SYNTHETIC_UNVALIDATED
SYM-030-17,DYSURIA,Tiểu buốt,rát khi đđi tiểu nhiều,rat khi ddi tieu nhieu,URINARY,"[""URO""]",false,không tiểu buốt,vi,SYNTHETIC_UNVALIDATED
SYM-030-18,DYSURIA,Tiểu buốt,đái buốt liên tục,dai buot lien tuc,URINARY,"[""URO""]",false,không tiểu buốt,vi,SYNTHETIC_UNVALIDATED
SYM-030-19,DYSURIA,Tiểu buốt,bị tiểu au,bi tieu au,URINARY,"[""URO""]",false,không tiểu buốt,vi,SYNTHETIC_UNVALIDATED
SYM-030-20,DYSURIA,Tiểu buốt,đi tiểu rát mấy hhôm nay,di tieu rat may hhom nay,URINARY,"[""URO""]",false,không tiểu buốt,vi,SYNTHETIC_UNVALIDATED
SYM-031-01,FREQUENT_URINATION,Tiểu nhiều lần,bi di tieu lien tuc,bi di tieu lien tuc,URINARY,"[""URO"",""ENDO""]",false,không tiểu nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-031-02,FREQUENT_URINATION,Tiểu nhiều lần,ôti tiểu nhiều lần,oti tieu nhieu lan,URINARY,"[""URO"",""ENDO""]",false,không tiểu nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-031-03,FREQUENT_URINATION,Tiểu nhiều lần,hay hay buồn tiểu,hay hay buon tieu,URINARY,"[""URO"",""ENDO""]",false,không tiểu nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-031-04,FREQUENT_URINATION,Tiểu nhiều lần,cảm giác đi tiểu ban đêm,cam giac di tieu ban dem,URINARY,"[""URO"",""ENDO""]",false,không tiểu nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-031-05,FREQUENT_URINATION,Tiểu nhiều lần,tieu nhieu may hom nay,tieu nhieu may hom nay,URINARY,"[""URO"",""ENDO""]",false,không tiểu nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-031-06,FREQUENT_URINATION,Tiểu nhiều lần,iđ tiểu liên tục nhẹ,id tieu lien tuc nhe,URINARY,"[""URO"",""ENDO""]",false,không tiểu nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-031-07,FREQUENT_URINATION,Tiểu nhiều lần,tiểu nhiều lần nhiều,tieu nhieu lan nhieu,URINARY,"[""URO"",""ENDO""]",false,không tiểu nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-031-08,FREQUENT_URINATION,Tiểu nhiều lần,hay buồn tiểu liên tục,hay buon tieu lien tuc,URINARY,"[""URO"",""ENDO""]",false,không tiểu nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-031-09,FREQUENT_URINATION,Tiểu nhiều lần,di tieu ban dem tung luc,di tieu ban dem tung luc,URINARY,"[""URO"",""ENDO""]",false,không tiểu nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-031-10,FREQUENT_URINATION,Tiểu nhiều lần,tiểu nhiuề,tieu nhiue,URINARY,"[""URO"",""ENDO""]",false,không tiểu nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-031-11,FREQUENT_URINATION,Tiểu nhiều lần,đi tiểu liên tục,di tieu lien tuc,URINARY,"[""URO"",""ENDO""]",false,không tiểu nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-031-12,FREQUENT_URINATION,Tiểu nhiều lần,tôi tiểu nhiều lần,toi tieu nhieu lan,URINARY,"[""URO"",""ENDO""]",false,không tiểu nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-031-13,FREQUENT_URINATION,Tiểu nhiều lần,hay hay buon tieu,hay hay buon tieu,URINARY,"[""URO"",""ENDO""]",false,không tiểu nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-031-14,FREQUENT_URINATION,Tiểu nhiều lần,cảm giác đi tiểu baan đêm,cam giac di tieu baan dem,URINARY,"[""URO"",""ENDO""]",false,không tiểu nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-031-15,FREQUENT_URINATION,Tiểu nhiều lần,tiểu nhiều mấy hôm nay,tieu nhieu may hom nay,URINARY,"[""URO"",""ENDO""]",false,không tiểu nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-031-16,FREQUENT_URINATION,Tiểu nhiều lần,đi tiểu liên tục nhẹ,di tieu lien tuc nhe,URINARY,"[""URO"",""ENDO""]",false,không tiểu nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-031-17,FREQUENT_URINATION,Tiểu nhiều lần,tieu nhieu lan nhieu,tieu nhieu lan nhieu,URINARY,"[""URO"",""ENDO""]",false,không tiểu nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-031-18,FREQUENT_URINATION,Tiểu nhiều lần,hay buồn tiểu liên tụục,hay buon tieu lien tuuc,URINARY,"[""URO"",""ENDO""]",false,không tiểu nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-031-19,FREQUENT_URINATION,Tiểu nhiều lần,đi tiểu ban đêm từng lúc,di tieu ban dem tung luc,URINARY,"[""URO"",""ENDO""]",false,không tiểu nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-031-20,FREQUENT_URINATION,Tiểu nhiều lần,tiểu nhiều,tieu nhieu,URINARY,"[""URO"",""ENDO""]",false,không tiểu nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-032-01,HEMATURIA,Tiểu ra máu,toi nuoc tieu do,toi nuoc tieu do,URINARY,"[""URO"",""ER""]",true,không tiểu ra máu,vi,SYNTHETIC_UNVALIDATED
SYM-032-02,HEMATURIA,Tiểu ra máu,hay đái má,hay dai ma,URINARY,"[""URO"",""ER""]",true,không tiểu ra máu,vi,SYNTHETIC_UNVALIDATED
SYM-032-03,HEMATURIA,Tiểu ra máu,cảm giác nước tiểu có máu,cam giac nuoc tieu co mau,URINARY,"[""URO"",""ER""]",true,không tiểu ra máu,vi,SYNTHETIC_UNVALIDATED
SYM-032-04,HEMATURIA,Tiểu ra máu,tiểu màu hồng mấy hôm nay,tieu mau hong may hom nay,URINARY,"[""URO"",""ER""]",true,không tiểu ra máu,vi,SYNTHETIC_UNVALIDATED
SYM-032-05,HEMATURIA,Tiểu ra máu,tieu ra mau nhe,tieu ra mau nhe,URINARY,"[""URO"",""ER""]",true,không tiểu ra máu,vi,SYNTHETIC_UNVALIDATED
SYM-032-06,HEMATURIA,Tiểu ra máu,nước tiểu đỏ nnhiều,nuoc tieu do nnhieu,URINARY,"[""URO"",""ER""]",true,không tiểu ra máu,vi,SYNTHETIC_UNVALIDATED
SYM-032-07,HEMATURIA,Tiểu ra máu,đái máu liên tục,dai mau lien tuc,URINARY,"[""URO"",""ER""]",true,không tiểu ra máu,vi,SYNTHETIC_UNVALIDATED
SYM-032-08,HEMATURIA,Tiểu ra máu,nước tiểu có máu từng lúc,nuoc tieu co mau tung luc,URINARY,"[""URO"",""ER""]",true,không tiểu ra máu,vi,SYNTHETIC_UNVALIDATED
SYM-032-09,HEMATURIA,Tiểu ra máu,tieu mau hong,tieu mau hong,URINARY,"[""URO"",""ER""]",true,không tiểu ra máu,vi,SYNTHETIC_UNVALIDATED
SYM-032-10,HEMATURIA,Tiểu ra máu,bị tiu ra máu,bi tiu ra mau,URINARY,"[""URO"",""ER""]",true,không tiểu ra máu,vi,SYNTHETIC_UNVALIDATED
SYM-032-11,HEMATURIA,Tiểu ra máu,nước tiểu đỏ,nuoc tieu do,URINARY,"[""URO"",""ER""]",true,không tiểu ra máu,vi,SYNTHETIC_UNVALIDATED
SYM-032-12,HEMATURIA,Tiểu ra máu,hay đái máu,hay dai mau,URINARY,"[""URO"",""ER""]",true,không tiểu ra máu,vi,SYNTHETIC_UNVALIDATED
SYM-032-13,HEMATURIA,Tiểu ra máu,cam giac nuoc tieu co mau,cam giac nuoc tieu co mau,URINARY,"[""URO"",""ER""]",true,không tiểu ra máu,vi,SYNTHETIC_UNVALIDATED
SYM-032-14,HEMATURIA,Tiểu ra máu,tểiu màu hồng mấy hôm nay,teiu mau hong may hom nay,URINARY,"[""URO"",""ER""]",true,không tiểu ra máu,vi,SYNTHETIC_UNVALIDATED
SYM-032-15,HEMATURIA,Tiểu ra máu,tiểu ra máu nhẹ,tieu ra mau nhe,URINARY,"[""URO"",""ER""]",true,không tiểu ra máu,vi,SYNTHETIC_UNVALIDATED
SYM-032-16,HEMATURIA,Tiểu ra máu,nước tiểu đỏ nhiều,nuoc tieu do nhieu,URINARY,"[""URO"",""ER""]",true,không tiểu ra máu,vi,SYNTHETIC_UNVALIDATED
SYM-032-17,HEMATURIA,Tiểu ra máu,dai mau lien tuc,dai mau lien tuc,URINARY,"[""URO"",""ER""]",true,không tiểu ra máu,vi,SYNTHETIC_UNVALIDATED
SYM-032-18,HEMATURIA,Tiểu ra máu,nước tiểu có máu từng lcú,nuoc tieu co mau tung lcu,URINARY,"[""URO"",""ER""]",true,không tiểu ra máu,vi,SYNTHETIC_UNVALIDATED
SYM-032-19,HEMATURIA,Tiểu ra máu,tiểu màu hồng,tieu mau hong,URINARY,"[""URO"",""ER""]",true,không tiểu ra máu,vi,SYNTHETIC_UNVALIDATED
SYM-032-20,HEMATURIA,Tiểu ra máu,bị tiểu ra máu,bi tieu ra mau,URINARY,"[""URO"",""ER""]",true,không tiểu ra máu,vi,SYNTHETIC_UNVALIDATED
SYM-033-01,FLANK_PAIN,Đau hông lưng,hay dau vung that lung mot ben,hay dau vung that lung mot ben,URINARY,"[""URO"",""ORTHO""]",false,không đau hông lưng,vi,SYNTHETIC_UNVALIDATED
SYM-033-02,FLANK_PAIN,Đau hông lưng,cảm giác đau mạn sườ,cam giac dau man suo,URINARY,"[""URO"",""ORTHO""]",false,không đau hông lưng,vi,SYNTHETIC_UNVALIDATED
SYM-033-03,FLANK_PAIN,Đau hông lưng,đau bên hông mấy hôm nay,dau ben hong may hom nay,URINARY,"[""URO"",""ORTHO""]",false,không đau hông lưng,vi,SYNTHETIC_UNVALIDATED
SYM-033-04,FLANK_PAIN,Đau hông lưng,đau lưng lan xuống bụng nhẹ,dau lung lan xuong bung nhe,URINARY,"[""URO"",""ORTHO""]",false,không đau hông lưng,vi,SYNTHETIC_UNVALIDATED
SYM-033-05,FLANK_PAIN,Đau hông lưng,dau hong lung nhieu,dau hong lung nhieu,URINARY,"[""URO"",""ORTHO""]",false,không đau hông lưng,vi,SYNTHETIC_UNVALIDATED
SYM-033-06,FLANK_PAIN,Đau hông lưng,đau vùng thắt lưng một bên lin tục,dau vung that lung mot ben lin tuc,URINARY,"[""URO"",""ORTHO""]",false,không đau hông lưng,vi,SYNTHETIC_UNVALIDATED
SYM-033-07,FLANK_PAIN,Đau hông lưng,đau mạn sườn từng lúc,dau man suon tung luc,URINARY,"[""URO"",""ORTHO""]",false,không đau hông lưng,vi,SYNTHETIC_UNVALIDATED
SYM-033-08,FLANK_PAIN,Đau hông lưng,đau bên hông,dau ben hong,URINARY,"[""URO"",""ORTHO""]",false,không đau hông lưng,vi,SYNTHETIC_UNVALIDATED
SYM-033-09,FLANK_PAIN,Đau hông lưng,bi dau lung lan xuong bung,bi dau lung lan xuong bung,URINARY,"[""URO"",""ORTHO""]",false,không đau hông lưng,vi,SYNTHETIC_UNVALIDATED
SYM-033-10,FLANK_PAIN,Đau hông lưng,tôii đau hông lưng,toii dau hong lung,URINARY,"[""URO"",""ORTHO""]",false,không đau hông lưng,vi,SYNTHETIC_UNVALIDATED
SYM-033-11,FLANK_PAIN,Đau hông lưng,hay đau vùng thắt lưng một bên,hay dau vung that lung mot ben,URINARY,"[""URO"",""ORTHO""]",false,không đau hông lưng,vi,SYNTHETIC_UNVALIDATED
SYM-033-12,FLANK_PAIN,Đau hông lưng,cảm giác đau mạn sườn,cam giac dau man suon,URINARY,"[""URO"",""ORTHO""]",false,không đau hông lưng,vi,SYNTHETIC_UNVALIDATED
SYM-033-13,FLANK_PAIN,Đau hông lưng,dau ben hong may hom nay,dau ben hong may hom nay,URINARY,"[""URO"",""ORTHO""]",false,không đau hông lưng,vi,SYNTHETIC_UNVALIDATED
SYM-033-14,FLANK_PAIN,Đau hông lưng,đau lnưg lan xuống bụng nhẹ,dau lnug lan xuong bung nhe,URINARY,"[""URO"",""ORTHO""]",false,không đau hông lưng,vi,SYNTHETIC_UNVALIDATED
SYM-033-15,FLANK_PAIN,Đau hông lưng,đau hông lưng nhiều,dau hong lung nhieu,URINARY,"[""URO"",""ORTHO""]",false,không đau hông lưng,vi,SYNTHETIC_UNVALIDATED
SYM-033-16,FLANK_PAIN,Đau hông lưng,đau vùng thắt lưng một bên liên tục,dau vung that lung mot ben lien tuc,URINARY,"[""URO"",""ORTHO""]",false,không đau hông lưng,vi,SYNTHETIC_UNVALIDATED
SYM-033-17,FLANK_PAIN,Đau hông lưng,dau man suon tung luc,dau man suon tung luc,URINARY,"[""URO"",""ORTHO""]",false,không đau hông lưng,vi,SYNTHETIC_UNVALIDATED
SYM-033-18,FLANK_PAIN,Đau hông lưng,đau bên hôông,dau ben hoong,URINARY,"[""URO"",""ORTHO""]",false,không đau hông lưng,vi,SYNTHETIC_UNVALIDATED
SYM-033-19,FLANK_PAIN,Đau hông lưng,đau lưng lan xuống bụng,dau lung lan xuong bung,URINARY,"[""URO"",""ORTHO""]",false,không đau hông lưng,vi,SYNTHETIC_UNVALIDATED
SYM-033-20,FLANK_PAIN,Đau hông lưng,tôi đau hông lưng,toi dau hong lung,URINARY,"[""URO"",""ORTHO""]",false,không đau hông lưng,vi,SYNTHETIC_UNVALIDATED
SYM-034-01,JOINT_PAIN,Đau khớp,cam giac nhuc khop,cam giac nhuc khop,MUSCULOSKELETAL,"[""ORTHO""]",false,không đau khớp,vi,SYNTHETIC_UNVALIDATED
SYM-034-02,JOINT_PAIN,Đau khớp,đau đầu gối mấy hôm any,dau dau goi may hom any,MUSCULOSKELETAL,"[""ORTHO""]",false,không đau khớp,vi,SYNTHETIC_UNVALIDATED
SYM-034-03,JOINT_PAIN,Đau khớp,đau cổ tay nhẹ,dau co tay nhe,MUSCULOSKELETAL,"[""ORTHO""]",false,không đau khớp,vi,SYNTHETIC_UNVALIDATED
SYM-034-04,JOINT_PAIN,Đau khớp,đau nhiều khớp nhiều,dau nhieu khop nhieu,MUSCULOSKELETAL,"[""ORTHO""]",false,không đau khớp,vi,SYNTHETIC_UNVALIDATED
SYM-034-05,JOINT_PAIN,Đau khớp,dau khop lien tuc,dau khop lien tuc,MUSCULOSKELETAL,"[""ORTHO""]",false,không đau khớp,vi,SYNTHETIC_UNVALIDATED
SYM-034-06,JOINT_PAIN,Đau khớp,nhức kkhớp từng lúc,nhuc kkhop tung luc,MUSCULOSKELETAL,"[""ORTHO""]",false,không đau khớp,vi,SYNTHETIC_UNVALIDATED
SYM-034-07,JOINT_PAIN,Đau khớp,đau đầu gối,dau dau goi,MUSCULOSKELETAL,"[""ORTHO""]",false,không đau khớp,vi,SYNTHETIC_UNVALIDATED
SYM-034-08,JOINT_PAIN,Đau khớp,bị đau cổ tay,bi dau co tay,MUSCULOSKELETAL,"[""ORTHO""]",false,không đau khớp,vi,SYNTHETIC_UNVALIDATED
SYM-034-09,JOINT_PAIN,Đau khớp,toi dau nhieu khop,toi dau nhieu khop,MUSCULOSKELETAL,"[""ORTHO""]",false,không đau khớp,vi,SYNTHETIC_UNVALIDATED
SYM-034-10,JOINT_PAIN,Đau khớp,ay đau khớp,ay dau khop,MUSCULOSKELETAL,"[""ORTHO""]",false,không đau khớp,vi,SYNTHETIC_UNVALIDATED
SYM-034-11,JOINT_PAIN,Đau khớp,cảm giác nhức khớp,cam giac nhuc khop,MUSCULOSKELETAL,"[""ORTHO""]",false,không đau khớp,vi,SYNTHETIC_UNVALIDATED
SYM-034-12,JOINT_PAIN,Đau khớp,đau đầu gối mấy hôm nay,dau dau goi may hom nay,MUSCULOSKELETAL,"[""ORTHO""]",false,không đau khớp,vi,SYNTHETIC_UNVALIDATED
SYM-034-13,JOINT_PAIN,Đau khớp,dau co tay nhe,dau co tay nhe,MUSCULOSKELETAL,"[""ORTHO""]",false,không đau khớp,vi,SYNTHETIC_UNVALIDATED
SYM-034-14,JOINT_PAIN,Đau khớp,đau khớp liên tục,dau khop lien tuc,MUSCULOSKELETAL,"[""ORTHO""]",false,không đau khớp,vi,SYNTHETIC_UNVALIDATED
SYM-034-15,JOINT_PAIN,Đau khớp,nhức khớp từng lúc,nhuc khop tung luc,MUSCULOSKELETAL,"[""ORTHO""]",false,không đau khớp,vi,SYNTHETIC_UNVALIDATED
SYM-034-16,JOINT_PAIN,Đau khớp,dau dau goi,dau dau goi,MUSCULOSKELETAL,"[""ORTHO""]",false,không đau khớp,vi,SYNTHETIC_UNVALIDATED
SYM-034-17,JOINT_PAIN,Đau khớp,bị đau cổổ tay,bi dau coo tay,MUSCULOSKELETAL,"[""ORTHO""]",false,không đau khớp,vi,SYNTHETIC_UNVALIDATED
SYM-034-18,JOINT_PAIN,Đau khớp,đau nhiều khớp,dau nhieu khop,MUSCULOSKELETAL,"[""ORTHO""]",false,không đau khớp,vi,SYNTHETIC_UNVALIDATED
SYM-034-19,JOINT_PAIN,Đau khớp,hay đau khớp,hay dau khop,MUSCULOSKELETAL,"[""ORTHO""]",false,không đau khớp,vi,SYNTHETIC_UNVALIDATED
SYM-034-20,JOINT_PAIN,Đau khớp,đau đầu gốii mấy hôm nay,dau dau goii may hom nay,MUSCULOSKELETAL,"[""ORTHO""]",false,không đau khớp,vi,SYNTHETIC_UNVALIDATED
SYM-035-01,BACK_PAIN,Đau lưng,dau that lung may hom nay,dau that lung may hom nay,MUSCULOSKELETAL,"[""ORTHO"",""URO""]",false,không đau lưng,vi,SYNTHETIC_UNVALIDATED
SYM-035-02,BACK_PAIN,Đau lưng,mỏi lưnng nhẹ,moi lunng nhe,MUSCULOSKELETAL,"[""ORTHO"",""URO""]",false,không đau lưng,vi,SYNTHETIC_UNVALIDATED
SYM-035-03,BACK_PAIN,Đau lưng,đau cột sống nhiều,dau cot song nhieu,MUSCULOSKELETAL,"[""ORTHO"",""URO""]",false,không đau lưng,vi,SYNTHETIC_UNVALIDATED
SYM-035-04,BACK_PAIN,Đau lưng,đau lưng khi cúi liên tục,dau lung khi cui lien tuc,MUSCULOSKELETAL,"[""ORTHO"",""URO""]",false,không đau lưng,vi,SYNTHETIC_UNVALIDATED
SYM-035-05,BACK_PAIN,Đau lưng,dau lung tung luc,dau lung tung luc,MUSCULOSKELETAL,"[""ORTHO"",""URO""]",false,không đau lưng,vi,SYNTHETIC_UNVALIDATED
SYM-035-06,BACK_PAIN,Đau lưng,au thắt lưng,au that lung,MUSCULOSKELETAL,"[""ORTHO"",""URO""]",false,không đau lưng,vi,SYNTHETIC_UNVALIDATED
SYM-035-07,BACK_PAIN,Đau lưng,mỏi lưng,moi lung,MUSCULOSKELETAL,"[""ORTHO"",""URO""]",false,không đau lưng,vi,SYNTHETIC_UNVALIDATED
SYM-035-08,BACK_PAIN,Đau lưng,tôi đau cột sống,toi dau cot song,MUSCULOSKELETAL,"[""ORTHO"",""URO""]",false,không đau lưng,vi,SYNTHETIC_UNVALIDATED
SYM-035-09,BACK_PAIN,Đau lưng,hay dau lung khi cui,hay dau lung khi cui,MUSCULOSKELETAL,"[""ORTHO"",""URO""]",false,không đau lưng,vi,SYNTHETIC_UNVALIDATED
SYM-035-10,BACK_PAIN,Đau lưng,cảm gáic đau lưng,cam gaic dau lung,MUSCULOSKELETAL,"[""ORTHO"",""URO""]",false,không đau lưng,vi,SYNTHETIC_UNVALIDATED
SYM-035-11,BACK_PAIN,Đau lưng,đau thắt lưng mấy hôm nay,dau that lung may hom nay,MUSCULOSKELETAL,"[""ORTHO"",""URO""]",false,không đau lưng,vi,SYNTHETIC_UNVALIDATED
SYM-035-12,BACK_PAIN,Đau lưng,mỏi lưng nhẹ,moi lung nhe,MUSCULOSKELETAL,"[""ORTHO"",""URO""]",false,không đau lưng,vi,SYNTHETIC_UNVALIDATED
SYM-035-13,BACK_PAIN,Đau lưng,dau cot song nhieu,dau cot song nhieu,MUSCULOSKELETAL,"[""ORTHO"",""URO""]",false,không đau lưng,vi,SYNTHETIC_UNVALIDATED
SYM-035-14,BACK_PAIN,Đau lưng,đau lng khi cúi liên tục,dau lng khi cui lien tuc,MUSCULOSKELETAL,"[""ORTHO"",""URO""]",false,không đau lưng,vi,SYNTHETIC_UNVALIDATED
SYM-035-15,BACK_PAIN,Đau lưng,đau lưng từng lúc,dau lung tung luc,MUSCULOSKELETAL,"[""ORTHO"",""URO""]",false,không đau lưng,vi,SYNTHETIC_UNVALIDATED
SYM-035-16,BACK_PAIN,Đau lưng,đau thắt lưng,dau that lung,MUSCULOSKELETAL,"[""ORTHO"",""URO""]",false,không đau lưng,vi,SYNTHETIC_UNVALIDATED
SYM-035-17,BACK_PAIN,Đau lưng,bi moi lung,bi moi lung,MUSCULOSKELETAL,"[""ORTHO"",""URO""]",false,không đau lưng,vi,SYNTHETIC_UNVALIDATED
SYM-035-18,BACK_PAIN,Đau lưng,tôi đua cột sống,toi dua cot song,MUSCULOSKELETAL,"[""ORTHO"",""URO""]",false,không đau lưng,vi,SYNTHETIC_UNVALIDATED
SYM-035-19,BACK_PAIN,Đau lưng,hay đau lưng khi cúi,hay dau lung khi cui,MUSCULOSKELETAL,"[""ORTHO"",""URO""]",false,không đau lưng,vi,SYNTHETIC_UNVALIDATED
SYM-035-20,BACK_PAIN,Đau lưng,cảm giác đau lưng,cam giac dau lung,MUSCULOSKELETAL,"[""ORTHO"",""URO""]",false,không đau lưng,vi,SYNTHETIC_UNVALIDATED
SYM-036-01,LIMB_SWELLING,Sưng chi,sung chan nhe,sung chan nhe,MUSCULOSKELETAL,"[""ORTHO"",""CARD""]",false,không sưng tay,vi,SYNTHETIC_UNVALIDATED
SYM-036-02,LIMB_SWELLING,Sưng chi,khớp bị sng nhiều,khop bi sng nhieu,MUSCULOSKELETAL,"[""ORTHO"",""CARD""]",false,không sưng tay,vi,SYNTHETIC_UNVALIDATED
SYM-036-03,LIMB_SWELLING,Sưng chi,chi phù sưng liên tục,chi phu sung lien tuc,MUSCULOSKELETAL,"[""ORTHO"",""CARD""]",false,không sưng tay,vi,SYNTHETIC_UNVALIDATED
SYM-036-04,LIMB_SWELLING,Sưng chi,sưng sau vận động từng lúc,sung sau van dong tung luc,MUSCULOSKELETAL,"[""ORTHO"",""CARD""]",false,không sưng tay,vi,SYNTHETIC_UNVALIDATED
SYM-036-05,LIMB_SWELLING,Sưng chi,sung tay,sung tay,MUSCULOSKELETAL,"[""ORTHO"",""CARD""]",false,không sưng tay,vi,SYNTHETIC_UNVALIDATED
SYM-036-06,LIMB_SWELLING,Sưng chi,bị ưsng chân,bi usng chan,MUSCULOSKELETAL,"[""ORTHO"",""CARD""]",false,không sưng tay,vi,SYNTHETIC_UNVALIDATED
SYM-036-07,LIMB_SWELLING,Sưng chi,khớp sưng,khop sung,MUSCULOSKELETAL,"[""ORTHO"",""CARD""]",false,không sưng tay,vi,SYNTHETIC_UNVALIDATED
SYM-036-08,LIMB_SWELLING,Sưng chi,hay chi bị phù sưng,hay chi bi phu sung,MUSCULOSKELETAL,"[""ORTHO"",""CARD""]",false,không sưng tay,vi,SYNTHETIC_UNVALIDATED
SYM-036-09,LIMB_SWELLING,Sưng chi,cam giac sung sau van dong,cam giac sung sau van dong,MUSCULOSKELETAL,"[""ORTHO"",""CARD""]",false,không sưng tay,vi,SYNTHETIC_UNVALIDATED
SYM-036-10,LIMB_SWELLING,Sưng chi,sưng tay mấy hhôm nay,sung tay may hhom nay,MUSCULOSKELETAL,"[""ORTHO"",""CARD""]",false,không sưng tay,vi,SYNTHETIC_UNVALIDATED
