rule_id,required_symptoms_json,optional_symptoms_json,excluded_symptoms_json,age_min,age_max,gender_scope,pregnancy_scope,target_department,target_department_name,alternative_departments_json,default_priority,base_score,requires_review,rule_source,validation_status
RULE-0093,"[""LIMB_SWELLING""]","[""EXERTIONAL_DYSPNEA"",""PALPITATION""]",[],18,120,ALL,ANY,CARD,Tim mạch,"[""RESP"",""GENERAL""]",NORMAL,0.632,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0094,"[""LIMB_SWELLING""]","[""CHEST_PAIN"",""EXERTIONAL_DYSPNEA""]",[],16,120,ALL,ANY,CARD,Tim mạch,"[""RESP"",""GENERAL""]",NORMAL,0.644,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0095,"[""LIMB_SWELLING""]","[""CHEST_PAIN"",""EXERTIONAL_DYSPNEA"",""PALPITATION""]","[""LIMB_WEAKNESS""]",18,120,ALL,ANY,CARD,Tim mạch,"[""RESP"",""GENERAL""]",HIGH,0.74,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0096,"[""EXERTIONAL_DYSPNEA""]","[""CHEST_PAIN"",""LIMB_SWELLING""]",[],16,100,ALL,ANY,CARD,Tim mạch,"[""RESP"",""GENERAL""]",HIGH,0.899,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0097,"[""PALPITATION""]","[""LIMB_SWELLING""]","[""VAGINAL_BLEEDING""]",16,100,ALL,ANY,CARD,Tim mạch,"[""RESP"",""GENERAL""]",LOW,0.644,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0098,"[""LIMB_SWELLING""]","[""CHEST_PAIN"",""EXERTIONAL_DYSPNEA"",""PALPITATION""]",[],16,120,ALL,ANY,CARD,Tim mạch,"[""RESP"",""GENERAL""]",HIGH,0.859,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0099,"[""CHEST_PAIN""]","[""EXERTIONAL_DYSPNEA"",""LIMB_SWELLING"",""PALPITATION""]",[],18,120,ALL,ANY,CARD,Tim mạch,"[""RESP"",""GENERAL""]",NORMAL,0.636,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0100,"[""CHEST_PAIN"",""PALPITATION""]","[""EXERTIONAL_DYSPNEA"",""LIMB_SWELLING""]",[],18,80,ALL,ANY,CARD,Tim mạch,"[""RESP"",""GENERAL""]",NORMAL,0.718,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0101,"[""LIMB_SWELLING""]","[""EXERTIONAL_DYSPNEA""]",[],16,120,ALL,ANY,CARD,Tim mạch,"[""RESP"",""GENERAL""]",HIGH,0.848,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0102,"[""CHEST_PAIN"",""EXERTIONAL_DYSPNEA""]","[""PALPITATION""]","[""DYSPNEA""]",18,100,ALL,ANY,CARD,Tim mạch,"[""RESP"",""GENERAL""]",NORMAL,0.725,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0103,"[""EXERTIONAL_DYSPNEA""]","[""CHEST_PAIN"",""LIMB_SWELLING"",""PALPITATION""]","[""LIMB_WEAKNESS""]",16,100,ALL,ANY,CARD,Tim mạch,"[""RESP"",""GENERAL""]",NORMAL,0.689,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0104,"[""LIMB_SWELLING""]","[""CHEST_PAIN"",""EXERTIONAL_DYSPNEA""]",[],16,80,ALL,ANY,CARD,Tim mạch,"[""RESP"",""GENERAL""]",HIGH,0.62,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0105,"[""EXERTIONAL_DYSPNEA"",""PALPITATION""]","[""CHEST_PAIN"",""LIMB_SWELLING""]",[],18,80,ALL,ANY,CARD,Tim mạch,"[""RESP"",""GENERAL""]",NORMAL,0.686,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0106,"[""PALPITATION""]","[""CHEST_PAIN"",""EXERTIONAL_DYSPNEA""]",[],16,80,ALL,ANY,CARD,Tim mạch,"[""RESP"",""GENERAL""]",NORMAL,0.722,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0107,"[""EXERTIONAL_DYSPNEA""]","[""CHEST_PAIN"",""PALPITATION""]",[],16,120,ALL,ANY,CARD,Tim mạch,"[""RESP"",""GENERAL""]",NORMAL,0.63,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0108,"[""CHEST_PAIN""]","[""EXERTIONAL_DYSPNEA"",""LIMB_SWELLING""]",[],16,120,ALL,ANY,CARD,Tim mạch,"[""RESP"",""GENERAL""]",NORMAL,0.677,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0109,"[""CHEST_PAIN"",""PALPITATION""]","[""EXERTIONAL_DYSPNEA"",""LIMB_SWELLING""]",[],18,100,ALL,ANY,CARD,Tim mạch,"[""RESP"",""GENERAL""]",NORMAL,0.756,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0110,"[""PALPITATION""]","[""CHEST_PAIN""]","[""CHEST_PAIN""]",18,80,ALL,ANY,CARD,Tim mạch,"[""RESP"",""GENERAL""]",NORMAL,0.853,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0111,"[""PALPITATION""]","[""LIMB_SWELLING""]","[""VAGINAL_BLEEDING""]",16,120,ALL,ANY,CARD,Tim mạch,"[""RESP"",""GENERAL""]",NORMAL,0.89,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0112,"[""CHEST_PAIN""]","[""EXERTIONAL_DYSPNEA"",""LIMB_SWELLING"",""PALPITATION""]",[],18,80,ALL,ANY,CARD,Tim mạch,"[""RESP"",""GENERAL""]",NORMAL,0.888,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0113,"[""EXERTIONAL_DYSPNEA"",""PALPITATION""]","[""CHEST_PAIN"",""LIMB_SWELLING""]","[""CHEST_PAIN""]",16,80,ALL,ANY,CARD,Tim mạch,"[""RESP"",""GENERAL""]",LOW,0.763,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0114,"[""LIMB_SWELLING""]","[""EXERTIONAL_DYSPNEA""]","[""BLURRED_VISION""]",18,100,ALL,ANY,CARD,Tim mạch,"[""RESP"",""GENERAL""]",LOW,0.907,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0115,"[""CHEST_PAIN""]","[""EXERTIONAL_DYSPNEA"",""LIMB_SWELLING"",""PALPITATION""]",[],18,120,ALL,ANY,CARD,Tim mạch,"[""RESP"",""GENERAL""]",LOW,0.643,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0116,"[""PALPITATION""]","[""EXERTIONAL_DYSPNEA"",""LIMB_SWELLING""]",[],16,80,ALL,ANY,CARD,Tim mạch,"[""RESP"",""GENERAL""]",NORMAL,0.916,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0117,"[""LIMB_SWELLING""]","[""CHEST_PAIN"",""EXERTIONAL_DYSPNEA""]",[],18,120,ALL,ANY,CARD,Tim mạch,"[""RESP"",""GENERAL""]",NORMAL,0.712,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0118,"[""PALPITATION""]","[""EXERTIONAL_DYSPNEA"",""LIMB_SWELLING""]",[],18,80,ALL,ANY,CARD,Tim mạch,"[""RESP"",""GENERAL""]",NORMAL,0.63,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0119,"[""PALPITATION""]","[""LIMB_SWELLING""]","[""VAGINAL_BLEEDING""]",16,100,ALL,ANY,CARD,Tim mạch,"[""RESP"",""GENERAL""]",NORMAL,0.689,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0120,"[""CHEST_PAIN"",""EXERTIONAL_DYSPNEA""]","[""LIMB_SWELLING""]",[],16,80,ALL,ANY,CARD,Tim mạch,"[""RESP"",""GENERAL""]",LOW,0.799,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0121,"[""PALPITATION""]","[""CHEST_PAIN""]",[],18,80,ALL,ANY,CARD,Tim mạch,"[""RESP"",""GENERAL""]",NORMAL,0.64,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0122,"[""CHEST_PAIN""]","[""EXERTIONAL_DYSPNEA"",""LIMB_SWELLING"",""PALPITATION""]",[],18,80,ALL,ANY,CARD,Tim mạch,"[""RESP"",""GENERAL""]",NORMAL,0.831,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0123,"[""CHEST_PAIN""]","[""EXERTIONAL_DYSPNEA"",""LIMB_SWELLING""]",[],18,80,ALL,ANY,CARD,Tim mạch,"[""RESP"",""GENERAL""]",LOW,0.857,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0124,"[""PALPITATION""]","[""CHEST_PAIN"",""EXERTIONAL_DYSPNEA"",""LIMB_SWELLING""]","[""LIMB_WEAKNESS""]",18,120,ALL,ANY,CARD,Tim mạch,"[""RESP"",""GENERAL""]",NORMAL,0.916,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0125,"[""LIMB_SWELLING""]","[""EXERTIONAL_DYSPNEA""]",[],18,100,ALL,ANY,CARD,Tim mạch,"[""RESP"",""GENERAL""]",NORMAL,0.764,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0126,"[""CHEST_PAIN""]","[""LIMB_SWELLING""]",[],16,80,ALL,ANY,CARD,Tim mạch,"[""RESP"",""GENERAL""]",HIGH,0.732,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0127,"[""EXERTIONAL_DYSPNEA"",""LIMB_SWELLING""]","[""CHEST_PAIN"",""PALPITATION""]","[""BLURRED_VISION""]",18,80,ALL,ANY,CARD,Tim mạch,"[""RESP"",""GENERAL""]",HIGH,0.662,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0128,"[""CHEST_PAIN""]","[""EXERTIONAL_DYSPNEA"",""LIMB_SWELLING"",""PALPITATION""]","[""CHEST_PAIN""]",18,100,ALL,ANY,CARD,Tim mạch,"[""RESP"",""GENERAL""]",NORMAL,0.736,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0129,"[""EXERTIONAL_DYSPNEA""]","[""CHEST_PAIN"",""LIMB_SWELLING"",""PALPITATION""]",[],18,100,ALL,ANY,CARD,Tim mạch,"[""RESP"",""GENERAL""]",HIGH,0.724,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0130,"[""CHEST_PAIN""]","[""EXERTIONAL_DYSPNEA""]",[],16,100,ALL,ANY,CARD,Tim mạch,"[""RESP"",""GENERAL""]",HIGH,0.735,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0131,"[""LIMB_WEAKNESS""]","[""HEADACHE"",""NUMBNESS"",""TREMOR""]","[""DYSPNEA""]",18,100,ALL,ANY,NEURO,Thần kinh,"[""GENERAL"",""ORTHO""]",HIGH,0.662,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0132,"[""DIZZINESS""]","[""HEADACHE"",""NUMBNESS""]","[""BLURRED_VISION""]",16,80,ALL,ANY,NEURO,Thần kinh,"[""GENERAL"",""ORTHO""]",NORMAL,0.875,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0133,"[""TREMOR""]","[""LIMB_WEAKNESS""]",[],18,80,ALL,ANY,NEURO,Thần kinh,"[""GENERAL"",""ORTHO""]",NORMAL,0.644,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0134,"[""TREMOR""]","[""DIZZINESS"",""HEADACHE""]","[""LIMB_WEAKNESS""]",16,80,ALL,ANY,NEURO,Thần kinh,"[""GENERAL"",""ORTHO""]",NORMAL,0.645,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0135,"[""HEADACHE""]","[""DIZZINESS"",""NUMBNESS"",""TREMOR""]","[""BLURRED_VISION""]",16,100,ALL,ANY,NEURO,Thần kinh,"[""GENERAL"",""ORTHO""]",NORMAL,0.887,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0136,"[""DIZZINESS"",""HEADACHE""]","[""LIMB_WEAKNESS"",""TREMOR""]",[],18,100,ALL,ANY,NEURO,Thần kinh,"[""GENERAL"",""ORTHO""]",HIGH,0.668,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0137,"[""LIMB_WEAKNESS""]","[""TREMOR""]",[],16,80,ALL,ANY,NEURO,Thần kinh,"[""GENERAL"",""ORTHO""]",LOW,0.848,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0138,"[""LIMB_WEAKNESS"",""NUMBNESS""]","[""DIZZINESS""]","[""DYSPNEA""]",16,80,ALL,ANY,NEURO,Thần kinh,"[""GENERAL"",""ORTHO""]",HIGH,0.859,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0139,"[""NUMBNESS"",""TREMOR""]","[""DIZZINESS"",""LIMB_WEAKNESS""]",[],16,120,ALL,ANY,NEURO,Thần kinh,"[""GENERAL"",""ORTHO""]",LOW,0.794,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0140,"[""TREMOR""]","[""DIZZINESS"",""LIMB_WEAKNESS"",""NUMBNESS""]",[],18,120,ALL,ANY,NEURO,Thần kinh,"[""GENERAL"",""ORTHO""]",NORMAL,0.621,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0141,"[""DIZZINESS""]","[""HEADACHE""]",[],16,80,ALL,ANY,NEURO,Thần kinh,"[""GENERAL"",""ORTHO""]",NORMAL,0.647,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0142,"[""NUMBNESS""]","[""DIZZINESS"",""LIMB_WEAKNESS"",""TREMOR""]",[],18,80,ALL,ANY,NEURO,Thần kinh,"[""GENERAL"",""ORTHO""]",NORMAL,0.88,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0143,"[""TREMOR""]","[""LIMB_WEAKNESS"",""NUMBNESS""]",[],16,120,ALL,ANY,NEURO,Thần kinh,"[""GENERAL"",""ORTHO""]",HIGH,0.806,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0144,"[""HEADACHE""]","[""DIZZINESS""]",[],18,100,ALL,ANY,NEURO,Thần kinh,"[""GENERAL"",""ORTHO""]",HIGH,0.792,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0145,"[""DIZZINESS""]","[""NUMBNESS"",""TREMOR""]",[],16,120,ALL,ANY,NEURO,Thần kinh,"[""GENERAL"",""ORTHO""]",NORMAL,0.679,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0146,"[""HEADACHE""]","[""DIZZINESS""]",[],18,80,ALL,ANY,NEURO,Thần kinh,"[""GENERAL"",""ORTHO""]",NORMAL,0.644,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0147,"[""NUMBNESS""]","[""DIZZINESS"",""HEADACHE"",""TREMOR""]",[],18,120,ALL,ANY,NEURO,Thần kinh,"[""GENERAL"",""ORTHO""]",NORMAL,0.741,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0148,"[""NUMBNESS""]","[""HEADACHE"",""LIMB_WEAKNESS"",""TREMOR""]",[],18,80,ALL,ANY,NEURO,Thần kinh,"[""GENERAL"",""ORTHO""]",HIGH,0.718,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0149,"[""TREMOR""]","[""LIMB_WEAKNESS"",""NUMBNESS""]",[],18,100,ALL,ANY,NEURO,Thần kinh,"[""GENERAL"",""ORTHO""]",LOW,0.924,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0150,"[""LIMB_WEAKNESS""]","[""DIZZINESS""]","[""DYSPNEA""]",16,100,ALL,ANY,NEURO,Thần kinh,"[""GENERAL"",""ORTHO""]",NORMAL,0.702,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0151,"[""DIZZINESS""]","[""HEADACHE"",""TREMOR""]","[""LIMB_WEAKNESS""]",18,100,ALL,ANY,NEURO,Thần kinh,"[""GENERAL"",""ORTHO""]",HIGH,0.914,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0152,"[""DIZZINESS"",""TREMOR""]","[""HEADACHE""]",[],16,80,ALL,ANY,NEURO,Thần kinh,"[""GENERAL"",""ORTHO""]",NORMAL,0.694,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0153,"[""DIZZINESS""]","[""LIMB_WEAKNESS"",""NUMBNESS"",""TREMOR""]",[],18,100,ALL,ANY,NEURO,Thần kinh,"[""GENERAL"",""ORTHO""]",NORMAL,0.73,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0154,"[""DIZZINESS"",""NUMBNESS""]","[""HEADACHE"",""TREMOR""]",[],16,120,ALL,ANY,NEURO,Thần kinh,"[""GENERAL"",""ORTHO""]",NORMAL,0.826,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0155,"[""NUMBNESS""]","[""HEADACHE"",""LIMB_WEAKNESS"",""TREMOR""]",[],18,100,ALL,ANY,NEURO,Thần kinh,"[""GENERAL"",""ORTHO""]",HIGH,0.66,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0156,"[""HEADACHE""]","[""LIMB_WEAKNESS"",""TREMOR""]","[""BLURRED_VISION""]",16,100,ALL,ANY,NEURO,Thần kinh,"[""GENERAL"",""ORTHO""]",NORMAL,0.851,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0157,"[""HEADACHE""]","[""NUMBNESS"",""TREMOR""]",[],16,100,ALL,ANY,NEURO,Thần kinh,"[""GENERAL"",""ORTHO""]",HIGH,0.838,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0158,"[""LIMB_WEAKNESS""]","[""TREMOR""]",[],16,120,ALL,ANY,NEURO,Thần kinh,"[""GENERAL"",""ORTHO""]",NORMAL,0.696,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0159,"[""TREMOR""]","[""DIZZINESS"",""HEADACHE"",""NUMBNESS""]",[],16,120,ALL,ANY,NEURO,Thần kinh,"[""GENERAL"",""ORTHO""]",HIGH,0.712,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0160,"[""DIZZINESS""]","[""LIMB_WEAKNESS"",""TREMOR""]",[],16,100,ALL,ANY,NEURO,Thần kinh,"[""GENERAL"",""ORTHO""]",LOW,0.894,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0161,"[""TREMOR""]","[""NUMBNESS""]","[""CHEST_PAIN""]",16,80,ALL,ANY,NEURO,Thần kinh,"[""GENERAL"",""ORTHO""]",NORMAL,0.886,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0162,"[""DIZZINESS""]","[""HEADACHE"",""TREMOR""]",[],18,120,ALL,ANY,NEURO,Thần kinh,"[""GENERAL"",""ORTHO""]",NORMAL,0.722,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0163,"[""HEADACHE"",""TREMOR""]","[""DIZZINESS"",""LIMB_WEAKNESS""]","[""VAGINAL_BLEEDING""]",18,120,ALL,ANY,NEURO,Thần kinh,"[""GENERAL"",""ORTHO""]",NORMAL,0.808,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0164,"[""DIZZINESS"",""TREMOR""]","[""HEADACHE"",""NUMBNESS""]",[],18,80,ALL,ANY,NEURO,Thần kinh,"[""GENERAL"",""ORTHO""]",NORMAL,0.648,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0165,"[""LIMB_WEAKNESS""]","[""DIZZINESS"",""NUMBNESS"",""TREMOR""]",[],18,120,ALL,ANY,NEURO,Thần kinh,"[""GENERAL"",""ORTHO""]",NORMAL,0.729,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0166,"[""HEADACHE""]","[""DIZZINESS"",""LIMB_WEAKNESS"",""NUMBNESS""]",[],18,100,ALL,ANY,NEURO,Thần kinh,"[""GENERAL"",""ORTHO""]",LOW,0.841,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0167,"[""TREMOR""]","[""DIZZINESS"",""HEADACHE""]",[],18,120,ALL,ANY,NEURO,Thần kinh,"[""GENERAL"",""ORTHO""]",HIGH,0.892,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0168,"[""DIZZINESS""]","[""LIMB_WEAKNESS"",""TREMOR""]",[],16,120,ALL,ANY,NEURO,Thần kinh,"[""GENERAL"",""ORTHO""]",HIGH,0.874,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0169,"[""DIZZINESS"",""NUMBNESS""]","[""HEADACHE"",""LIMB_WEAKNESS"",""TREMOR""]",[],16,100,ALL,ANY,NEURO,Thần kinh,"[""GENERAL"",""ORTHO""]",LOW,0.859,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0170,"[""NUMBNESS""]","[""DIZZINESS"",""LIMB_WEAKNESS"",""TREMOR""]","[""LIMB_WEAKNESS""]",18,100,ALL,ANY,NEURO,Thần kinh,"[""GENERAL"",""ORTHO""]",HIGH,0.901,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0171,"[""TREMOR""]","[""DIZZINESS"",""HEADACHE"",""NUMBNESS""]",[],18,80,ALL,ANY,NEURO,Thần kinh,"[""GENERAL"",""ORTHO""]",HIGH,0.9,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0172,"[""DIZZINESS"",""TREMOR""]","[""HEADACHE"",""LIMB_WEAKNESS"",""NUMBNESS""]",[],16,80,ALL,ANY,NEURO,Thần kinh,"[""GENERAL"",""ORTHO""]",NORMAL,0.706,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0173,"[""LIMB_WEAKNESS"",""NUMBNESS""]","[""DIZZINESS"",""HEADACHE""]","[""BLURRED_VISION""]",16,80,ALL,ANY,NEURO,Thần kinh,"[""GENERAL"",""ORTHO""]",NORMAL,0.92,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0174,"[""TREMOR""]","[""DIZZINESS""]","[""LIMB_WEAKNESS""]",18,80,ALL,ANY,NEURO,Thần kinh,"[""GENERAL"",""ORTHO""]",NORMAL,0.866,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0175,"[""LIMB_WEAKNESS""]","[""DIZZINESS""]",[],16,100,ALL,ANY,NEURO,Thần kinh,"[""GENERAL"",""ORTHO""]",LOW,0.877,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0176,"[""TREMOR""]","[""LIMB_WEAKNESS"",""NUMBNESS""]",[],16,120,ALL,ANY,NEURO,Thần kinh,"[""GENERAL"",""ORTHO""]",HIGH,0.733,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0177,"[""HEADACHE""]","[""NUMBNESS""]",[],16,100,ALL,ANY,NEURO,Thần kinh,"[""GENERAL"",""ORTHO""]",NORMAL,0.83,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0178,"[""NUMBNESS""]","[""LIMB_WEAKNESS""]","[""BLURRED_VISION""]",16,100,ALL,ANY,NEURO,Thần kinh,"[""GENERAL"",""ORTHO""]",NORMAL,0.673,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0179,"[""LIMB_WEAKNESS""]","[""TREMOR""]",[],16,80,ALL,ANY,NEURO,Thần kinh,"[""GENERAL"",""ORTHO""]",LOW,0.64,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0180,"[""DIZZINESS""]","[""HEADACHE"",""LIMB_WEAKNESS"",""NUMBNESS""]",[],16,120,ALL,ANY,NEURO,Thần kinh,"[""GENERAL"",""ORTHO""]",NORMAL,0.787,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0181,"[""DIZZINESS"",""TREMOR""]","[""HEADACHE"",""NUMBNESS""]",[],18,120,ALL,ANY,NEURO,Thần kinh,"[""GENERAL"",""ORTHO""]",HIGH,0.702,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0182,"[""HEADACHE"",""LIMB_WEAKNESS""]","[""TREMOR""]","[""DYSPNEA""]",16,80,ALL,ANY,NEURO,Thần kinh,"[""GENERAL"",""ORTHO""]",HIGH,0.684,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0183,"[""LIMB_WEAKNESS""]","[""HEADACHE""]",[],16,120,ALL,ANY,NEURO,Thần kinh,"[""GENERAL"",""ORTHO""]",LOW,0.672,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0184,"[""DIZZINESS"",""LIMB_WEAKNESS""]","[""NUMBNESS""]","[""CHEST_PAIN""]",18,120,ALL,ANY,NEURO,Thần kinh,"[""GENERAL"",""ORTHO""]",HIGH,0.789,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0185,"[""TREMOR""]","[""DIZZINESS""]",[],18,100,ALL,ANY,NEURO,Thần kinh,"[""GENERAL"",""ORTHO""]",NORMAL,0.627,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0186,"[""NUMBNESS""]","[""HEADACHE"",""LIMB_WEAKNESS""]",[],18,80,ALL,ANY,NEURO,Thần kinh,"[""GENERAL"",""ORTHO""]",HIGH,0.868,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0187,"[""NUMBNESS""]","[""LIMB_WEAKNESS""]","[""BLURRED_VISION""]",18,120,ALL,ANY,NEURO,Thần kinh,"[""GENERAL"",""ORTHO""]",LOW,0.896,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
